YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
2009-07-05,4834.117695999999,4770.911392,4712.652832,4675.403104,4619.281984,4576.727488,4532.7526720000005,4494.073792,4438.408288,4407.987808,4361.916736,4335.735136,4284.049408,4242.055936,4205.585824,4162.132192,4135.8184,4108.922463999999,4078.0572159999992,4054.664416,4022.072992,3973.035136,3929.180512,3891.444544,3871.833952,3882.193792,3886.062592,3889.613152,3890.612992,3920.111872,4021.059328,4185.206848,4507.139679999999,4842.116416,5006.92096,5106.47824,5223.949888,5310.435136,5400.768928,5501.84128,5589.10048,5653.703584,5714.459679999999,5774.370112,5793.89968,5842.492192,5758.454656,5549.992192,5125.893951999999,4756.74112,4771.902304,4779.46144,4793.168608,4878.035296,5069.729728,5349.673312,5422.98112,5489.086048,5509.4814400000005,5524.496416,5470.72096,5519.755936,5559.192832,5591.22016,5625.173152,5609.028447999999,5603.455935999999,5575.548448,5537.816896,5467.382464,5260.348288,5036.166208,4931.032192,4841.420799999999,4887.864544,4972.023904000001,5038.304704,5133.807808,5242.292031999999,5280.933951999999,5296.124704,5318.99824,5299.195936,5309.283424,5285.826208,5243.3978560000005,5195.548288,5142.633472,5040.405184,4950.484863999999,4859.012511999999,4741.58176,4621.608447999999,4496.090272,4395.976576,4285.564864
2009-07-06,4194.914656,4131.172192,4074.88192,4027.585024,3977.315584,3933.320032,3904.390432,3858.157696,3827.963104,3786.7288,3755.228608,3726.553024,3690.943744,3660.786688,3640.524544,3620.221312,3592.374976,3595.492672,3575.346976,3559.870048,3548.32144,3534.35872,3518.594464,3479.4226240000003,3513.346816,3565.962304,3622.588768,3697.912,3819.011872,3993.716128,4337.256736,4876.366528,5834.905983999999,6635.065983999999,7002.063904,7258.045024,7407.076096,7512.123424,7618.413471999999,7702.056256,7788.350272,7835.356095999999,7914.387328,7950.446368,7993.30144,8000.537536,7842.70096,7444.288767999999,6639.517215999999,5941.003744,6029.594656,6052.60048,6229.350592,6446.161599999999,6984.907647999999,7637.869887999999,7846.286368,8029.628128,8076.116895999999,8125.122783999999,8166.465663999999,8186.605983999999,8216.028448,8244.174976,8261.483104,8273.329408,8232.566848,8191.580319999999,8034.224703999999,7818.882304,7285.210047999999,6748.434016,6575.812672,6511.250271999999,6765.937215999999,7000.453792,7167.984064,7385.230047999999,7503.911391999999,7563.745983999999,7527.130912,7525.95904,7508.15872,7458.836416,7384.599039999999,7325.712832,7183.870911999999,7072.99888,6922.217536,6721.936095999999,6564.422464,6360.944224,6160.045504,5967.436575999999,5776.0384,5618.745664
2009-07-07,5466.62032,5365.06144,5293.377856,5255.514976,5171.290912,5131.034176,5081.586687999999,5040.71824,4984.28032,4952.532832,4909.753312,4879.150911999999,4836.230272,4803.085024,4755.787168,4729.253631999999,4688.747488,4663.215136,4627.328608,4612.314016,4574.645823999999,4550.236575999999,4521.176416,4484.555296,4477.737856,4494.402784,4527.405184,4565.693152,4659.095776,4785.083103999999,5096.93968,5554.075456,6450.663904,7232.131552,7560.304864,7732.455136,7857.732352,7942.73968,8020.708768,8089.844703999999,8181.546208,8234.643424,8280.417856,8307.922144,8300.828128000001,8298.055936,8090.022783999999,7688.637376,6841.281279999999,6181.687168,6266.83888,6303.883263999999,6471.622143999999,6738.2490880000005,7282.64032,7889.434816,8131.777216,8294.528128,8333.232832,8378.454016,8397.153472,8465.372512,8495.495296,8529.265023999998,8542.822144,8577.617536,8551.12192,8488.323424,8313.81808,8078.250592,7507.927648,7005.327327999999,6818.28112,6729.427648,6989.810272,7208.182623999999,7376.695936,7565.090271999999,7726.4416,7787.537536,7746.903904,7757.448928,7762.951552,7720.542304,7655.74096,7542.878559999999,7427.737695999999,7302.454815999999,7140.533632,6974.663584,6823.242784,6642.356416,6450.635296,6249.565983999999,6063.62176,5907.369568
2009-07-08,5775.097215999999,5657.38,5588.894656,5573.648608,5508.515296,5444.435296,5378.50048,5344.149568,5294.300799999999,5246.690272,5205.944704,5175.809728,5136.11968,5103.483904,5066.756416,5035.390912,4994.804704,4961.249728,4939.729888,4911.803104,4878.196096,4840.972672,4809.513472,4769.847808,4749.994336,4793.983264,4807.436416,4832.6655040000005,4915.002304000001,5032.6619200000005,5314.60096,5782.167807999999,6736.465024,7477.19968,7800.623584,7975.973631999999,8149.823104,8238.615616,8286.70192,8356.147168,8399.017216,8457.587488,8513.892832,8553.34192,8560.606527999998,8545.722784,8351.736256,7922.065983999999,7030.190272,6373.174816,6475.06144,6531.374656,6696.00112,6949.285024,7540.48096,8144.361279999999,8323.940319999998,8500.129407999999,8578.372191999999,8591.957536,8622.474016,8637.614656,8683.55872,8705.720319999999,8731.133151999999,8726.564704,8682.165664,8626.772512,8471.880640000001,8232.167488,7652.574976,7092.752511999999,6877.54144,6796.131232,7028.392192,7285.407808,7398.22096,7589.090271999999,7731.24112,7827.874816,7792.369887999999,7810.975936,7789.250271999999,7740.171232,7667.679999999999,7590.959679999999,7473.657376,7391.939679999999,7263.033952,7120.626208,6931.18144,6741.935296,6567.653632,6397.584544,6218.203264,6072.269248
2009-07-09,5933.9392,5841.333471999999,5778.490048,5739.676576,5691.648447999999,5624.075776,5585.495296,5546.256736,5496.887488,5450.697856,5408.144224,5376.736575999999,5308.07968,5273.009728,5236.578399999999,5200.986688,5163.163264,5132.493952,5098.388608,5064.896896,5040.35872,4996.969888,4943.582944,4906.944544,4891.524064,4911.45904,4937.143744,4975.591552,5050.208608,5144.230911999999,5438.292352,5901.552831999999,6819.975136,7579.26016,7907.037856,8091.045664,8213.333152,8300.569408,8357.251552,8442.311872,8491.357216,8564.535616,8620.405024,8645.202784,8646.484384,8644.653472,8436.64192,8022.395296,7183.612192,6437.387488,6534.042784,6624.616575999999,6810.236416,7060.743904,7622.924704,8260.974016,8464.425664,8657.605023999999,8703.390592,8799.407487999999,8836.699359999999,8858.216895999998,8896.484704,8895.431872,8912.609728,8892.422464,8843.157856,8793.769408,8645.605023999999,8358.28096,7822.487488,7221.566368,7055.887167999999,6962.08096,7188.775936,7443.125343999999,7633.437856,7836.479679999999,7974.066207999999,8033.416576,8001.210112,7997.650911999999,8010.502144,7994.412351999999,7938.107488,7881.190911999999,7773.850047999999,7659.294016,7544.453632,7372.587328,7222.162143999999,7051.876095999999,6859.248447999999,6658.366528,6492.529888,6354.241599999999
2009-07-10,6197.840799999999,6116.305024,6062.354176,6017.151712,5943.21952,5894.994016000001,5838.038079999999,5781.065823999999,5736.953632,5690.874975999999,5643.533632,5601.462304,5554.912192,5503.694656,5482.993792,5438.443743999999,5402.922304,5363.087488,5320.30048,5289.693952,5257.208608,5205.82144,5162.617216,5102.3416,5069.894656,5082.517215999999,5089.335615999999,5121.87952,5171.828608,5276.964064,5548.716736,6028.445344,6924.037695999999,7689.62032,8054.352832,8244.803104,8370.834976,8458.732192,8527.332832,8691.443104,8708.775615999999,8768.01808,8817.16,8852.693152,8863.746207999999,8875.691872,8682.251871999999,8223.55936,7344.424864,6666.792832,6786.887488,6866.545024,7039.482304,7312.023424,7883.770047999999,8479.112512,8733.689728,8896.800640000001,8938.269088000001,8941.85872,8987.28064,9018.849088,9024.50032,9029.950911999998,9033.010912,9023.348128,9012.851872,8939.951872,8727.382144000001,8481.202144,7856.46112,7311.443584,7123.366048,7037.289088,7258.306528,7539.828447999999,7679.849728,7866.582304,8043.171231999999,8146.005664,8121.88192,8154.286527999999,8147.996895999999,8106.900640000001,8027.720319999999,7960.083904,7838.288608,7770.786207999999,7615.04032,7488.393472,7379.125024,7206.926368,7001.364063999999,6836.371072,6668.999679999999,6552.49984
2009-07-11,6438.037216,6319.916416,6239.935936,6061.805343999999,5970.226048,5914.651072,5849.311552,5794.925343999999,5745.260799999999,5714.071072,5675.229088,5635.743904,5594.26096,5541.805504,5512.333792,5474.996416,5443.572832,5399.1521920000005,5365.052511999999,5342.14096,5303.3978560000005,5244.13984,5195.58016,5128.555456,5096.549728,5083.823104,5072.866528,5094.610911999999,5113.776736,5185.330048,5415.20176,5776.81984,6513.385984,7197.588927999999,7488.04,7616.135295999999,7753.975936,7870.468768,7922.342463999999,7995.822784,8029.105983999999,8081.890048,8121.665344,8144.231871999999,8122.034655999999,8102.697855999999,7887.282784,7541.5216,6748.210912,6090.104224,6160.695136,6213.457216,6322.827808,6536.324704,6996.574815999999,7549.494975999999,7799.566527999999,7991.732512,8044.422783999999,8081.287168,8089.939359999999,8068.84192,8050.973152,8062.058079999999,8069.255295999999,8082.893152,8048.72128,7962.832192,7817.802784,7570.54144,7057.117216,6547.957216,6356.397376,6208.656736,6346.049248,6482.775136,6579.232672,6737.27872,6865.405024,6892.560159999999,6879.342784,6873.596415999999,6870.808768,6839.027488,6775.908928,6734.465343999999,6675.670912,6615.537856,6496.893472,6369.7816,6269.798559999999,6122.247328,6009.174016,5861.86048,5731.9,5587.328608
2009-07-12,5513.00128,5425.171552,5360.346688,5324.943904,5269.732672,5231.650048,5171.710048,5119.132192,5073.335296,5027.176576,4987.371232,4939.337055999999,4900.990432,4858.05856,4793.012032,4771.624863999999,4729.69936,4694.41888,4660.555456,4648.376416,4611.457216,4556.469088,4511.736256,4461.825184,4429.146207999999,4427.830432,4400.861440000001,4412.656096,4395.855616,4416.35968,4514.497216,4711.52128,5056.19968,5450.030272,5622.894495999999,5739.204544,5814.024064,5914.533952,6027.34192,6106.297215999999,6130.919679999999,6207.37936,6229.413471999999,6284.613472,6302.32192,6339.111232,6227.7137920000005,5987.487808,5505.35968,5145.136576,5184.026848,5231.782144,5301.255136,5419.62112,5651.117056,5995.563904000001,6126.890272,6214.628128,6245.768608,6259.54096,6288.175936,6312.603424,6323.692192,6340.931871999999,6335.736736,6336.653152,6313.989568,6292.627168,6187.577536,6068.808928,5810.725504,5553.763744,5397.783424,5257.658079999999,5274.965343999999,5314.705024,5357.287168,5437.915935999999,5586.085024,5702.292832,5716.1416,5758.270431999999,5801.844064,5804.882944,5845.246528,5849.951392,5885.729728,5871.625983999999,5850.565983999999,5823.903424,5790.008128,5701.643104,5572.96144,5445.151072,5359.447168,5272.158016
2009-07-13,5160.564064,5078.909728,5023.3792,4992.850912,4932.030592,4891.0816,4838.09824,4776.055456,4725.448288,4691.396416,4640.230911999999,4594.561984,4558.662784,4530.349408,4494.232192,4456.322944,4424.415615999999,4396.572832,4364.576896,4350.863104,4322.569407999999,4296.753952,4251.469408,4219.497856,4226.86,4257.828447999999,4302.447808,4343.364064,4441.3984,4611.40192,4961.746048,5507.451231999999,6581.665024,7417.030911999999,7779.157695999999,8043.537855999999,8174.243104,8286.664384,8346.867808,8455.470592,8516.228128,8608.19968,8659.65808,8690.242144,8684.877856,8694.199359999999,8469.15808,8093.92192,7223.27968,6508.582624,6620.917215999999,6714.470272,6866.742304,7125.730911999999,7720.113952,8342.336895999999,8553.406528,8718.731872,8802.973792,8834.213151999998,8883.22,8890.825984,8911.387168,8903.085664,8935.365663999999,8921.375296,8873.084703999999,8830.783744,8640.582783999998,8407.251231999999,7820.485983999999,7272.745024,7050.536416,6948.290271999999,7217.820159999999,7486.477695999999,7635.705183999999,7850.712832,7969.194976,8055.887487999999,8027.854335999999,8014.845663999999,7997.474656,7973.828608,7891.596256,7814.094975999999,7703.247807999999,7601.789728,7435.842304,7272.667648,7133.64016,6973.282624,6763.546048,6603.291232,6459.757696,6322.4584
2009-07-14,6184.61824,6120.589408,6056.97856,6009.7843840000005,5948.317216,5895.214816,5845.65856,5787.943743999999,5744.519679999999,5713.310272,5661.07936,5615.652832,5564.837055999999,5517.809728,5481.030112,5445.513952,5398.432192,5368.989088,5333.609728,5305.179999999999,5274.17824,5234.090272,5175.817216,5124.243424,5105.453152,5112.373792,5115.86032,5144.726368000001,5193.7816,5297.677696,5580.206848,6047.25808,6983.795296,7722.338559999999,8083.263424,8282.468128,8419.227808,8495.831871999999,8566.153792,8634.257536,8685.205984,8754.162784,8804.882464,8839.856896,8847.101920000001,8854.449088,8630.742784,8211.670912,7337.284863999999,6685.584064,6828.422464,6899.23984,7071.472672,7340.100159999999,7915.050112,8561.060319999999,8749.284064,8946.699999999999,8983.843744,9023.370592,9033.973792,9048.654016,9061.414336,9045.469408,9033.236896,9028.012191999998,9001.470592,8938.78096,8730.800319999998,8482.3216,7880.454016,7304.83888,7094.121279999999,7018.786048,7312.093792,7585.726047999999,7743.725343999999,7920.336256,8035.942144000001,8124.165664,8079.370048000001,8076.045664,8063.734335999999,8035.346848,7957.632831999999,7869.66112,7754.775136,7670.487327999999,7517.216415999999,7372.477215999999,7223.754975999999,7045.443424,6831.5823040000005,6655.589728,6478.838559999999,6337.33888
2009-07-15,6197.040639999999,6127.825983999999,6065.25904,6028.222143999999,5949.89968,5916.493792,5846.617695999999,5819.223424,5755.4584,5714.129728,5679.58048,5644.475776,5600.657536,5553.205024,5506.564384,5467.72144,5420.947168,5395.597215999999,5364.844864,5349.345664,5310.572991999999,5276.331232,5221.507168,5163.085983999999,5125.602304,5132.967807999999,5133.114016,5156.496256,5193.10096,5270.145184,5540.98192,5995.041759999999,6917.58016,7682.983743999999,8002.92112,8186.646207999999,8295.116896,8389.332832,8438.499039999999,8496.58192,8513.569408,8559.045664,8640.364384,8657.232832,8673.976576,8701.072192,8456.093152,8039.543104,7098.706048,6437.733472,6515.08144,6594.531231999999,6788.759679999999,7011.083584,7571.175136,8302.815616,8533.853152,8682.310048,8708.625664,8756.105344,8767.522144,8773.476256,8823.18064,8828.344384,8844.097216,8853.446848,8854.285023999999,8773.037536,8583.596896,8332.990048,7801.876576,7217.704863999999,7007.463904,6914.390272,7130.49904,7372.515136,7507.702144,7725.839679999999,7851.805024,7894.384864,7873.773472,7877.252511999999,7884.68032,7853.746528,7773.245343999999,7675.670271999999,7591.293952,7471.714816,7284.303904,7146.337696,6989.736256,6831.23872,6624.606207999999,6416.883424,6263.319039999999,6117.115456
2009-07-16,5986.651552,5901.350272,5834.44,5805.59824,5736.78112,5692.191232,5642.95984,5589.076576,5536.087168,5485.333792,5440.387648,5402.387488,5360.782144,5327.384223999999,5282.197695999999,5247.04096,5197.783743999999,5173.589728,5144.074815999999,5118.28048,5085.902944,5054.98192,5000.644864,4958.066848,4933.026688,4947.903904,4948.012672,4988.295136,5060.798559999999,5173.531552,5442.082143999999,5955.227968,6862.333792,7631.227648,8022.197536,8218.494016,8326.907487999999,8468.636895999998,8516.344384,8595.315616,8652.042784,8705.603104,8765.414655999999,8783.671552,8790.923104000001,8761.42192,8576.306848,8175.643743999999,7266.394816,6546.316096,6656.811232,6747.04144,6925.675936,7164.034815999999,7717.334656,8418.383104,8638.78096,8818.412512,8886.535936,8947.00096,8981.023744,9004.616896,9025.996576,9041.844064,9044.8384,9053.989408,8992.116256,8926.05904,8716.722784,8467.247487999999,7869.216256,7288.084863999999,7083.404704,6961.578399999999,7196.696416,7468.976415999999,7617.365344,7807.257856,7927.286368,8026.135936000001,7975.865344,7974.564064,7960.232512,7904.759679999999,7829.308768,7687.562464,7606.702143999999,7518.826528,7363.047328,7202.940159999999,7076.887648,6904.906528,6721.269088,6517.810911999999,6373.275136,6230.394016
2009-07-17,6083.590912,6011.546368,5956.171552,5908.41904,5842.784704,5789.290912,5736.148768,5682.617536,5632.962784,5580.946048,5529.753952,5497.675456,5457.834016,5408.650432,5368.92016,5319.448768,5294.480320000001,5257.754656,5214.877216,5178.469888,5149.215136,5118.005343999999,5059.617856,5007.304864,4999.192672,5004.250912,5017.50112,5055.083584,5121.285664,5226.843904,5513.553472,5995.005664,6893.203744,7746.826528,8083.479039999999,8304.671871999999,8458.090048,8547.983104,8643.310048,8741.065024,8797.337536,8836.016896,8881.594336,8912.216895999998,8887.217536,8918.547808000001,8666.375296,8227.36192,7317.397215999999,6655.482304,6767.9416,6848.831391999999,7020.766528,7307.464864,7901.832832,8536.013152,8721.965344,8929.936576,8967.69808,8978.382784,9002.813151999999,9012.126208,9057.508768,9067.272832,9085.735936,9085.767808,9001.9216,8939.87872,8731.431231999999,8469.057856,7910.511232,7334.039679999999,7119.667168,7035.97984,7286.013472,7555.952512,7691.72032,7889.473792,7990.056256,8115.536895999999,8113.314976000001,8118.079359999999,8109.316575999999,8084.876895999999,8028.151552,7953.103743999999,7845.166048,7719.04096,7575.342784,7439.648608,7317.638559999999,7100.122624,6945.8715520000005,6766.996576,6623.970112,6466.66096
2009-07-18,6330.000639999999,6251.80096,6221.905024,6182.812192,6113.101984,6067.355776,6014.64016,5958.297856,5918.907327999999,5858.470912,5812.729407999999,5772.948928,5742.131391999999,5710.305184,5666.736256,5626.923904,5585.357536,5539.665664,5505.490048,5486.508927999999,5438.657536,5400.117856,5334.526528,5282.532832,5243.532352,5231.028447999999,5221.847488,5227.570432,5263.330911999999,5314.332832,5541.849088,5909.787807999999,6692.38144,7394.875935999999,7665.81856,7824.43984,7932.808768,8063.537536,8117.222463999999,8214.46096,8283.136576,8340.908128,8415.266848,8456.515936,8437.294335999999,8452.06192,8245.692832,7861.953471999999,7060.589728,6452.594656,6543.123904,6611.915296,6738.997695999999,6945.29872,7486.245183999999,8049.474016,8202.136576,8362.275615999999,8408.335936000001,8403.843424,8409.027808,8410.970272,8432.252512000001,8409.716895999998,8333.151232,8305.728447999998,8242.305664,8187.620319999999,8008.974016,7802.649088,7310.457376,6865.850272,6689.477535999999,6584.982784,6710.789728,6832.019679999999,6907.091391999999,7047.50128,7076.853952,7109.767648,7053.218559999999,7060.86112,7064.017215999999,7027.72144,6974.0603200000005,6904.153792,6814.854976,6747.891232,6644.792511999999,6550.129888,6426.024064,6271.647327999999,6098.186368000001,5925.537856,5802.8063680000005,5655.228448
2009-07-19,5557.749568,5458.376896,5390.902623999999,5337.275296,5260.78,5190.55936,5124.617536,5069.470912,4984.825024,4918.786528,4874.714656,4785.950752,4704.392992,4610.390751999999,4553.857695999999,4515.638559999999,4464.276256,4438.584064,4409.331232,4368.406528,4330.824064,4159.632831999999,4095.954496,4078.268128,4055.691232,4055.8288,4072.981312,4045.882624,4061.317408,4063.218688,4159.263904,4332.558016,4656.393472,5028.967168,5221.169728,5359.821279999999,5453.886688,5536.854976,5605.734016,5672.663103999999,5709.12016,5776.197856,5814.891232,5847.157216,5865.046528,5885.368767999999,5792.015776,5573.071552,5047.272832,4680.550912,4691.896575999999,4680.149728,4733.992672,4821.769407999999,5064.935296,5432.104384,5538.381759999999,5656.188447999999,5707.265824,5741.615296,5793.5340160000005,5813.983743999999,5868.957856,5897.964544,5944.368928,6013.866688,5983.593472,5973.386847999999,5902.967008,5818.854495999999,5611.518016,5392.713472,5235.709887999999,5136.702784,5170.690431999999,5203.367488,5241.406528,5391.016576,5528.26144,5604.282784,5605.205344,5625.684064,5647.337055999999,5641.03936,5631.661599999999,5612.50096,5583.190911999999,5544.15904,5431.707807999999,5364.84016,5280.224224,5158.458016,5033.688448,4889.971072,4780.682464,4667.011552
2009-07-20,4556.311552,4485.132832,4432.444384,4391.156416,4335.671872,4291.229728,4230.649888,4196.454975999999,4149.230272,4121.7616,4082.289088,4054.746688,4038.793024,4002.940672,3987.834496,3958.56928,3939.378688,3923.180032,3900.673312,3900.09136,3874.460512,3860.87872,3840.64144,3822.106816,3842.536096,3906.134464,3966.560512,4028.345056,4135.96096,4296.38032,4659.901984,5218.96048,6272.707648,7078.689088,7496.088927999999,7750.085343999999,7908.445024,8036.934016,8126.061279999999,8211.03904,8303.817855999998,8355.750592,8405.797216,8457.589408,8441.944384,8502.949408,8300.4016,7881.477856,7007.392192,6263.724064,6345.802624,6404.695936,6549.322623999999,6809.157856,7376.896575999999,8091.982144,8325.236895999999,8520.94192,8575.312192,8612.911552,8661.654976,8681.78032,8717.179359999998,8736.179680000001,8745.735616,8761.5784,8746.668447999999,8716.966527999999,8545.35808,8244.832191999998,7686.996256,7130.772352,6917.812192,6854.323743999999,7106.214975999999,7391.487327999999,7517.469088,7678.043584,7811.730112,7880.14144,7826.184064,7793.144703999999,7781.628447999999,7726.08112,7650.120159999999,7551.687808,7411.200159999999,7316.617695999999,7138.405983999999,6999.907647999999,6831.594016,6646.936575999999,6435.14128,6207.85984,6053.977696,5904.334336
2009-07-21,5758.107808,5651.687968,5577.20032,5535.020799999999,5481.031552,5428.826848,5381.672032,5318.992192,5268.996736,5230.855455999999,5190.303424,5162.74,5115.67888,5079.931552,5044.149568,5006.19952,4963.107808,4940.293312,4912.884064,4899.72016,4862.474656,4838.130112,4794.427168,4735.949728,4733.403424,4765.486528,4788.97936,4830.470752,4915.677856,5049.162784,5347.786528,5852.37904,6752.277376,7556.150272,7878.773631999999,8127.239680000001,8218.886848,8346.268768,8403.15808,8469.755296,8504.354656,8578.160319999999,8644.365663999999,8671.349728,8671.76032,8676.129088,8436.370911999998,8063.873151999999,7122.065344,6444.787168,6563.790112,6614.105344,6771.096256,7025.689888,7636.023904,8284.986207999998,8517.428128,8693.118400000001,8746.21936,8761.862464,8800.142464,8817.71968,8843.129728,8824.656256,8829.98128,8833.651552,8780.3416,8738.291872,8527.97968,8286.188128,7768.162624,7166.228608,6977.892352,6874.5616,7118.582464,7384.932831999999,7533.627328,7805.3416,7901.522464,7997.188768,7958.93872,7940.157856,7940.857215999999,7879.797375999999,7793.035935999999,7687.132672,7583.751232,7428.120159999999,7285.57888,7108.017376,6936.812512,6767.02096,6586.469728,6378.805504,6174.226048,6020.425504
2009-07-22,5866.353952,5767.392352,5700.652672,5683.578016,5629.194016,5584.970272,5524.596736,5472.010047999999,5431.989088,5387.404863999999,5343.79888,5297.495296,5264.769568000001,5218.272352,5187.217215999999,5150.178016,5102.033632,5072.496256,5054.7310720000005,5018.003584,4991.312032,4958.551552,4919.289088,4879.030911999999,4859.349088,4896.8584,4911.072352,4942.304224,5010.817695999999,5135.93968,5451.645664,5952.32176,6905.513631999999,7672.357695999999,8004.734656,8177.390272000001,8263.932831999999,8321.489727999999,8366.336895999999,8448.106527999998,8506.149088,8580.438400000001,8660.20192,8677.148128,8690.483104,8681.57968,8449.389088,8065.463104,7131.8416,6496.974016,6585.925024,6646.477695999999,6830.44096,7051.259679999999,7670.056095999999,8307.614655999998,8497.207167999999,8697.956896,8754.94,8780.185023999999,8811.23872,8836.703104,8850.93808,8850.566848,8869.31968,8878.485664,8830.601920000001,8776.99936,8699.834655999999,8327.033152,7737.106528,7196.497695999999,6967.195936,6884.515936,7148.32144,7391.54032,7581.697695999999,7810.980159999999,7919.583904,7974.413632,7912.075935999999,7917.976575999999,7907.46016,7864.12,7759.586368,7691.187327999999,7593.610048,7467.431391999999,7319.397376,7174.51984,6994.782784,6838.130271999999,6623.745183999999,6413.42128,6261.748768,6086.884864
2009-07-23,5938.173472,5863.314016,5781.43936,5753.665983999999,5686.102144,5651.117056,5592.849088,5539.7055040000005,5478.610911999999,5430.4984,5393.363104,5355.631072,5317.464544,5280.834975999999,5241.5584,5200.426528,5138.410048,5106.888927999999,5078.227167999999,5052.783424,5018.088448,4990.623424,4942.993792,4897.591072,4883.47984,4896.650752,4920.924064,4974.601119999999,5030.099200000001,5139.0616,5436.156736,5923.860159999999,6812.103424,7663.057696,7984.207648,8155.412512,8301.795616,8429.367808,8499.745984,8552.725024,8601.193792,8653.24,8710.805344,8746.22128,8734.897216,8723.434336,8502.76096,8088.9512319999985,7251.754816,6529.505343999999,6632.324704,6708.0184,6883.407808,7106.986527999999,7651.934656,8322.377536,8575.404063999998,8751.104704,8814.191872,8835.597855999999,8883.407487999999,8900.329408,8939.502783999998,8942.112831999999,8955.112191999999,8974.402144,8914.532512,8845.091871999999,8664.73936,8400.772191999999,7774.885024,7233.129088,7018.842304,6936.354016,7191.85984,7451.374816,7666.53904,7857.46,7980.73984,8043.42064,8011.66192,8006.027488,7995.106528,7965.031072,7874.644863999999,7793.769088,7674.561279999999,7588.413952,7423.07968,7257.676576,7071.985983999999,6869.694016,6687.354016,6448.595296,6324.709408,6195.893152000001
2009-07-24,6055.724224,5967.832192,5896.6816,5864.4184,5786.56048,5741.184064,5694.197056,5644.75984,5612.132511999999,5545.365664,5512.966048,5459.8816,5430.033472,5376.209248,5337.42112,5296.6984,5254.782304,5222.887648,5194.212832,5163.925504,5146.28176,5114.264704,5072.935936,5025.196575999999,5003.8,5026.889728,5028.959679999999,5051.498559999999,5116.302304,5222.215936,5526.714975999999,5981.672511999999,6925.077856,7707.182463999999,8000.122143999999,8192.522464,8349.51808,8447.51968,8510.088447999999,8581.447167999999,8635.11808,8669.132512,8718.454335999999,8749.350592,8738.442783999999,8739.173152,8537.210272,8114.325664,7278.856095999999,6516.067168,6624.003424,6687.84112,6889.672672,7132.356256,7684.876576,8378.664063999999,8615.149408,8800.68064,8838.969088,8858.357536,8907.214336,8932.347808,8949.121599999999,8956.995616,8940.131872,8951.753152,8900.624704,8854.831552,8597.272191999999,8382.490048,7813.848927999999,7271.127807999999,7066.8616,6955.747648,7203.123424,7463.056576,7644.466528,7921.930912,8027.616256,8098.706848,8048.14096,8029.871872,8043.75808,7981.941279999999,7912.205343999999,7822.411552,7718.146528,7619.071552,7493.433951999999,7300.379679999999,7135.104064,6952.269088,6768.660159999999,6585.758559999999,6458.989888,6273.593152
2009-07-25,6131.715616,6036.969088,5967.129088,5935.9,5864.065024,5806.466847999999,5753.962143999999,5720.6003200000005,5670.527008,5628.072832,5570.905024,5525.347648,5465.935455999999,5429.257215999999,5379.294975999999,5335.166848,5292.828447999999,5250.563584,5222.348128,5192.585343999999,5163.571552,5121.813472,5057.017696,5014.803904,4975.612192,4974.410272,4971.711232,4980.130047999999,5001.822784,5080.251712,5299.45936,5686.32112,6427.977856,7184.853472,7421.655136,7599.503584,7716.135136,7822.450048,7892.886208,7964.390272,8038.184703999999,8081.779359999999,8156.360319999999,8182.43968,8163.664384,8160.865983999999,7989.850047999999,7609.736416,6789.26032,6126.674656,6181.467807999999,6205.667008,6331.572832,6528.145024,6990.2663680000005,7634.237536,7828.542304,8022.169408,8047.297216,8096.636895999999,8127.033472,8131.835296,8155.52032,8151.316575999999,8132.748447999999,8139.409407999999,8052.862144000001,7996.893472,7794.797536,7577.073952,7106.127807999999,6639.574815999999,6447.470272,6297.211552,6464.59888,6628.522623999999,6787.450048,6999.496096,7061.555296,7151.54032,7119.015136,7133.832832,7138.804864,7130.392672,7100.3715520000005,7054.787488,6993.0616,6931.503424,6825.203584,6721.957696,6573.060159999999,6428.788767999999,6270.387808,6126.485344,6007.98064,5885.092672
